game	poss_abs	poss_rel	point	beg_event	end_event	desc	n_inn	beg_code	beg_plyr	innards	end_code	end_plyr	wl	pclass
2014-06-15_pdxST-at-vanNH	74	2	40	19	20	ao	0	O-CTH	vanNH-5		O-CTH	vanNH-22	TRUE	compl
2014-06-15_pdxST-at-vanNH	74	2	40	20	22	ao	1	O-CTH	vanNH-22	D-F	O-G	vanNH-98	TRUE	compl
2014-06-15_pdxST-at-vanNH	75	1	41	2	3	ao	0	O-PU	pdxST-73		O-CTH	pdxST-24	TRUE	compl
2014-06-15_pdxST-at-vanNH	75	1	41	3	4	ao	0	O-CTH	pdxST-24		O-CTH	pdxST-73	TRUE	compl
2014-06-15_pdxST-at-vanNH	75	1	41	4	4	an	-1	O-CTH	pdxST-73		NA	pdxST-73	TRUE	taway
2014-06-21_bosWC-at-nykRM	1	1	1	2	3	ao	0	O-PU	nykRM-6		O-CTH	nykRM-14	TRUE	compl
2014-06-21_bosWC-at-nykRM	1	1	1	3	4	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-18	TRUE	compl
2014-06-21_bosWC-at-nykRM	1	1	1	4	5	ao	0	O-CTH	nykRM-18		O-CTH	nykRM-4	TRUE	compl
2014-06-21_bosWC-at-nykRM	1	1	1	5	6	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-14	TRUE	compl
2014-06-21_bosWC-at-nykRM	1	1	1	6	7	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-44	TRUE	compl
2014-06-21_bosWC-at-nykRM	1	1	1	7	8	ao	0	O-CTH	nykRM-44		O-G	nykRM-6	TRUE	compl
2014-06-21_bosWC-at-nykRM	2	1	2	2	3	ao	0	O-PU	bosWC-00		O-CTH	bosWC-13	TRUE	compl
2014-06-21_bosWC-at-nykRM	2	1	2	3	4	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-7	TRUE	compl
2014-06-21_bosWC-at-nykRM	2	1	2	4	5	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	2	1	2	5	6	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	2	1	2	6	7	ao	0	O-CTH	bosWC-1		D-D	nykRM-82	TRUE	defd
2014-06-21_bosWC-at-nykRM	3	2	2	8	9	ao	0	O-PU	nykRM-24		O-CTH	nykRM-47	TRUE	compl
2014-06-21_bosWC-at-nykRM	3	2	2	9	10	ao	0	O-CTH	nykRM-47		O-CTH	nykRM-24	TRUE	compl
2014-06-21_bosWC-at-nykRM	3	2	2	10	11	ao	0	O-CTH	nykRM-24		O-CTH	nykRM-47	TRUE	compl
2014-06-21_bosWC-at-nykRM	3	2	2	11	12	ao	0	O-CTH	nykRM-47		O-CTH	nykRM-5	TRUE	compl
2014-06-21_bosWC-at-nykRM	3	2	2	12	13	ao	0	O-CTH	nykRM-5		O-CTH	nykRM-24	TRUE	compl
2014-06-21_bosWC-at-nykRM	3	2	2	13	14	ao	0	O-CTH	nykRM-24		O-CTH	nykRM-27	TRUE	compl
2014-06-21_bosWC-at-nykRM	3	2	2	14	15	ao	0	O-CTH	nykRM-27		O-CTH	nykRM-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	3	2	2	15	16	ao	0	O-CTH	nykRM-21		O-CTH	nykRM-81	TRUE	compl
2014-06-21_bosWC-at-nykRM	3	2	2	16	18	ao	1	O-CTH	nykRM-81	D-F	O-CTH	nykRM-5	TRUE	compl
2014-06-21_bosWC-at-nykRM	3	2	2	18	19	ao	0	O-CTH	nykRM-5		O-CTH	nykRM-47	TRUE	compl
2014-06-21_bosWC-at-nykRM	3	2	2	19	20	ao	0	O-CTH	nykRM-47		O-CTH	nykRM-82	TRUE	compl
2014-06-21_bosWC-at-nykRM	3	2	2	20	20	an	-1	O-CTH	nykRM-82		NA	nykRM-82	TRUE	taway
2014-06-21_bosWC-at-nykRM	4	3	2	21	22	ao	0	O-PU	bosWC-7		O-CTH	bosWC-13	TRUE	compl
2014-06-21_bosWC-at-nykRM	4	3	2	22	23	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-64	TRUE	compl
2014-06-21_bosWC-at-nykRM	4	3	2	23	24	ao	0	O-CTH	bosWC-64		O-CTH	bosWC-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	4	3	2	24	25	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-77	TRUE	compl
2014-06-21_bosWC-at-nykRM	4	3	2	25	27	ao	1	O-CTH	bosWC-77	D-F	O-CTH	bosWC-7	TRUE	compl
2014-06-21_bosWC-at-nykRM	4	3	2	27	28	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	4	3	2	28	29	ao	0	O-CTH	bosWC-1		O-CTH	bosWC-13	TRUE	compl
2014-06-21_bosWC-at-nykRM	4	3	2	29	30	ao	0	O-CTH	bosWC-13		O-G	bosWC-7	TRUE	compl
2014-06-21_bosWC-at-nykRM	5	1	3	2	3	ao	0	O-PU	nykRM-4		O-CTH	nykRM-6	TRUE	compl
2014-06-21_bosWC-at-nykRM	5	1	3	3	4	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-33	TRUE	compl
2014-06-21_bosWC-at-nykRM	5	1	3	4	5	ao	0	O-CTH	nykRM-33		O-CTH	nykRM-18	TRUE	compl
2014-06-21_bosWC-at-nykRM	5	1	3	5	6	ao	0	O-CTH	nykRM-18		O-CTH	nykRM-6	TRUE	compl
2014-06-21_bosWC-at-nykRM	5	1	3	6	7	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-18	TRUE	compl
2014-06-21_bosWC-at-nykRM	5	1	3	7	8	ao	0	O-CTH	nykRM-18		O-CTH	nykRM-6	TRUE	compl
2014-06-21_bosWC-at-nykRM	5	1	3	8	9	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-4	TRUE	compl
2014-06-21_bosWC-at-nykRM	5	1	3	9	10	ao	0	O-CTH	nykRM-4		O-G	nykRM-6	TRUE	compl
2014-06-21_bosWC-at-nykRM	6	1	4	2	3	ao	0	O-PU	bosWC-7		O-CTH	bosWC-13	TRUE	compl
2014-06-21_bosWC-at-nykRM	6	1	4	3	4	ao	0	O-CTH	bosWC-13		O-TD	bosWC-21	TRUE	drop
2014-06-21_bosWC-at-nykRM	7	2	4	5	6	ao	0	O-PU	nykRM-47		O-CTH	nykRM-9	TRUE	compl
2014-06-21_bosWC-at-nykRM	7	2	4	6	7	ao	0	O-CTH	nykRM-9		O-CTH	nykRM-47	TRUE	compl
2014-06-21_bosWC-at-nykRM	7	2	4	7	8	ao	0	O-CTH	nykRM-47		O-G	nykRM-89	TRUE	compl
2014-06-21_bosWC-at-nykRM	8	1	5	2	3	ao	0	O-PU	bosWC-00		O-CTH	bosWC-13	TRUE	compl
2014-06-21_bosWC-at-nykRM	8	1	5	3	4	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-64	TRUE	compl
2014-06-21_bosWC-at-nykRM	8	1	5	4	5	ao	0	O-CTH	bosWC-64		O-CTH	bosWC-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	8	1	5	5	6	ao	0	O-CTH	bosWC-1		O-CTH	bosWC-00	TRUE	compl
2014-06-21_bosWC-at-nykRM	8	1	5	6	7	ao	0	O-CTH	bosWC-00		O-CTH	bosWC-17	TRUE	compl
2014-06-21_bosWC-at-nykRM	8	1	5	7	8	ao	0	O-CTH	bosWC-17		O-CTH	bosWC-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	8	1	5	8	9	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-00	TRUE	compl
2014-06-21_bosWC-at-nykRM	8	1	5	9	10	ao	0	O-CTH	bosWC-00		O-G	bosWC-17	TRUE	compl
2014-06-21_bosWC-at-nykRM	9	1	6	2	3	ao	0	O-PU	nykRM-6		O-CTH	nykRM-14	TRUE	compl
2014-06-21_bosWC-at-nykRM	9	1	6	3	4	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-19	TRUE	compl
2014-06-21_bosWC-at-nykRM	9	1	6	4	5	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	9	1	6	5	6	ao	0	O-CTH	nykRM-1		O-CTH	nykRM-19	TRUE	compl
2014-06-21_bosWC-at-nykRM	9	1	6	6	7	ao	0	O-CTH	nykRM-19		D-D	bosWC-11	TRUE	defd
2014-06-21_bosWC-at-nykRM	10	2	6	8	9	ao	0	O-PU	bosWC-14		O-CTH	bosWC-10	TRUE	compl
2014-06-21_bosWC-at-nykRM	10	2	6	9	10	ao	0	O-CTH	bosWC-10		O-CTH	bosWC-11	TRUE	compl
2014-06-21_bosWC-at-nykRM	10	2	6	10	11	ao	0	O-CTH	bosWC-11		O-CTH	bosWC-29	TRUE	compl
2014-06-21_bosWC-at-nykRM	10	2	6	11	12	ao	0	O-CTH	bosWC-29		O-CTH	bosWC-88	TRUE	compl
2014-06-21_bosWC-at-nykRM	10	2	6	12	12	an	-1	O-CTH	bosWC-88		NA	bosWC-88	TRUE	taway
2014-06-21_bosWC-at-nykRM	11	3	6	13	14	ao	0	O-PU	nykRM-19		O-CTH	nykRM-6	TRUE	compl
2014-06-21_bosWC-at-nykRM	11	3	6	14	15	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-26	TRUE	compl
2014-06-21_bosWC-at-nykRM	11	3	6	15	16	ao	0	O-CTH	nykRM-26		O-CTH	nykRM-6	TRUE	compl
2014-06-21_bosWC-at-nykRM	11	3	6	16	17	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-19	TRUE	compl
2014-06-21_bosWC-at-nykRM	11	3	6	17	17	an	-1	O-CTH	nykRM-19		NA	nykRM-19	TRUE	taway
2014-06-21_bosWC-at-nykRM	12	4	6	18	19	ao	0	O-PU	bosWC-14		O-CTH	bosWC-88	TRUE	compl
2014-06-21_bosWC-at-nykRM	12	4	6	19	20	ao	0	O-CTH	bosWC-88		O-CTH	bosWC-14	TRUE	compl
2014-06-21_bosWC-at-nykRM	12	4	6	20	21	ao	0	O-CTH	bosWC-14		O-CTH	bosWC-27	TRUE	compl
2014-06-21_bosWC-at-nykRM	12	4	6	21	22	ao	0	O-CTH	bosWC-27		O-CTH	bosWC-5	TRUE	compl
2014-06-21_bosWC-at-nykRM	12	4	6	22	23	ao	0	O-CTH	bosWC-5		O-CTH	bosWC-10	TRUE	compl
2014-06-21_bosWC-at-nykRM	12	4	6	23	24	ao	0	O-CTH	bosWC-10		D-D	nykRM-6	TRUE	defd
2014-06-21_bosWC-at-nykRM	13	5	6	25	26	ao	0	O-PU	nykRM-6		O-CTH	nykRM-19	TRUE	compl
2014-06-21_bosWC-at-nykRM	13	5	6	26	27	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-26	TRUE	compl
2014-06-21_bosWC-at-nykRM	13	5	6	27	28	ao	0	O-CTH	nykRM-26		O-CTH	nykRM-14	TRUE	compl
2014-06-21_bosWC-at-nykRM	13	5	6	28	29	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-26	TRUE	compl
2014-06-21_bosWC-at-nykRM	13	5	6	29	30	ao	0	O-CTH	nykRM-26		O-TD	nykRM-14	TRUE	drop
2014-06-21_bosWC-at-nykRM	14	6	6	31	32	ao	0	O-PU	bosWC-14		O-CTH	bosWC-11	TRUE	compl
2014-06-21_bosWC-at-nykRM	14	6	6	32	33	ao	0	O-CTH	bosWC-11		O-CTH	bosWC-88	TRUE	compl
2014-06-21_bosWC-at-nykRM	14	6	6	33	34	ao	0	O-CTH	bosWC-88		O-CTH	bosWC-5	TRUE	compl
2014-06-21_bosWC-at-nykRM	14	6	6	34	35	ao	0	O-CTH	bosWC-5		D-D	nykRM-19	TRUE	defd
2014-06-21_bosWC-at-nykRM	15	7	6	36	37	ao	0	O-PU	nykRM-19		O-CTH	nykRM-33	TRUE	compl
2014-06-21_bosWC-at-nykRM	15	7	6	37	38	ao	0	O-CTH	nykRM-33		O-TO	nykRM-	TRUE	nopass
2014-06-21_bosWC-at-nykRM	15	7	6	39	40	ao	0	O-PU	nykRM-6		O-CTH	nykRM-14	TRUE	compl
2014-06-21_bosWC-at-nykRM	15	7	6	40	41	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-18	TRUE	compl
2014-06-21_bosWC-at-nykRM	15	7	6	41	42	ao	0	O-CTH	nykRM-18		O-CTH	nykRM-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	15	7	6	42	43	ao	0	O-CTH	nykRM-1		O-CTH	nykRM-26	TRUE	compl
2014-06-21_bosWC-at-nykRM	15	7	6	43	44	ao	0	O-CTH	nykRM-26		O-CTH	nykRM-14	TRUE	compl
2014-06-21_bosWC-at-nykRM	15	7	6	44	45	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	15	7	6	45	45	an	-1	O-CTH	nykRM-1		NA	nykRM-1	TRUE	taway
2014-06-21_bosWC-at-nykRM	16	8	6	46	47	ao	0	O-PU	bosWC-43		O-CTH	bosWC-25	TRUE	compl
2014-06-21_bosWC-at-nykRM	16	8	6	47	48	ao	0	O-CTH	bosWC-25		O-CTH	bosWC-8	TRUE	compl
2014-06-21_bosWC-at-nykRM	16	8	6	48	49	ao	0	O-CTH	bosWC-8		O-CTH	bosWC-25	TRUE	compl
2014-06-21_bosWC-at-nykRM	16	8	6	49	50	ao	0	O-CTH	bosWC-25		O-CTH	bosWC-6	TRUE	compl
2014-06-21_bosWC-at-nykRM	16	8	6	50	51	ao	0	O-CTH	bosWC-6		D-D	nykRM-1	TRUE	defd
2014-06-21_bosWC-at-nykRM	17	9	6	52	53	ao	0	O-PU	nykRM-1		O-CTH	nykRM-4	TRUE	compl
2014-06-21_bosWC-at-nykRM	17	9	6	53	54	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-14	TRUE	compl
2014-06-21_bosWC-at-nykRM	17	9	6	54	55	ao	0	O-CTH	nykRM-14		O-CTH	nykRM-26	TRUE	compl
2014-06-21_bosWC-at-nykRM	17	9	6	55	56	ao	0	O-CTH	nykRM-26		O-CTH	nykRM-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	17	9	6	56	57	ao	0	O-CTH	nykRM-1		O-CTH	nykRM-18	TRUE	compl
2014-06-21_bosWC-at-nykRM	17	9	6	57	57	an	-1	O-CTH	nykRM-18		NA	nykRM-18	TRUE	taway
2014-06-21_bosWC-at-nykRM	18	10	6	59	60	ao	0	O-PU	bosWC-13		O-TD	bosWC-3	TRUE	drop
2014-06-21_bosWC-at-nykRM	19	11	6	61	62	ao	0	O-PU	nykRM-47		O-G	nykRM-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	20	1	7	2	3	ao	0	O-PU	bosWC-17		O-CTH	bosWC-13	TRUE	compl
2014-06-21_bosWC-at-nykRM	20	1	7	3	4	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	20	1	7	4	5	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-77	TRUE	compl
2014-06-21_bosWC-at-nykRM	20	1	7	5	6	ao	0	O-CTH	bosWC-77		O-CTH	bosWC-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	20	1	7	6	7	ao	0	O-CTH	bosWC-1		O-CTH	bosWC-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	20	1	7	7	8	ao	0	O-CTH	bosWC-21		O-G	bosWC-43	TRUE	compl
2014-06-21_bosWC-at-nykRM	21	1	8	2	2	an	-1	O-PU	nykRM-19		NA	nykRM-19	TRUE	taway
2014-06-21_bosWC-at-nykRM	22	1	9	2	3	ao	0	O-PU	bosWC-13		O-CTH	bosWC-7	TRUE	compl
2014-06-21_bosWC-at-nykRM	22	1	9	3	4	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	22	1	9	4	6	ao	1	O-CTH	bosWC-21	D-F	O-CTH	bosWC-77	TRUE	compl
2014-06-21_bosWC-at-nykRM	22	1	9	6	7	ao	0	O-CTH	bosWC-77		O-G	bosWC-3	TRUE	compl
2014-06-21_bosWC-at-nykRM	23	1	10	2	3	ao	0	O-PU	nykRM-4		O-CTH	nykRM-6	TRUE	compl
2014-06-21_bosWC-at-nykRM	23	1	10	3	4	ao	0	O-CTH	nykRM-6		O-CTH	nykRM-19	TRUE	compl
2014-06-21_bosWC-at-nykRM	23	1	10	4	5	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-18	TRUE	compl
2014-06-21_bosWC-at-nykRM	23	1	10	5	6	ao	0	O-CTH	nykRM-18		O-CTH	nykRM-19	TRUE	compl
2014-06-21_bosWC-at-nykRM	23	1	10	6	7	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-44	TRUE	compl
2014-06-21_bosWC-at-nykRM	23	1	10	7	8	ao	0	O-CTH	nykRM-44		O-OV	nykRM-33	TRUE	compl
2014-06-21_bosWC-at-nykRM	24	2	10	9	10	ao	0	O-PU	bosWC-10		O-CTH	bosWC-14	TRUE	compl
2014-06-21_bosWC-at-nykRM	24	2	10	10	11	ao	0	O-CTH	bosWC-14		O-CTH	bosWC-88	TRUE	compl
2014-06-21_bosWC-at-nykRM	24	2	10	11	12	ao	0	O-CTH	bosWC-88		O-CTH	bosWC-14	TRUE	compl
2014-06-21_bosWC-at-nykRM	24	2	10	12	13	ao	0	O-CTH	bosWC-14		O-CTH	bosWC-10	TRUE	compl
2014-06-21_bosWC-at-nykRM	24	2	10	13	14	ao	0	O-CTH	bosWC-10		O-CTH	bosWC-11	TRUE	compl
2014-06-21_bosWC-at-nykRM	24	2	10	14	15	ao	0	O-CTH	bosWC-11		O-CTH	bosWC-10	TRUE	compl
2014-06-21_bosWC-at-nykRM	24	2	10	15	16	ao	0	O-CTH	bosWC-10		O-CTH	bosWC-29	TRUE	compl
2014-06-21_bosWC-at-nykRM	24	2	10	16	17	ao	0	O-CTH	bosWC-29		O-CTH	bosWC-11	TRUE	compl
2014-06-21_bosWC-at-nykRM	24	2	10	17	18	ao	0	O-CTH	bosWC-11		O-TD	bosWC-88	TRUE	drop
2014-06-21_bosWC-at-nykRM	25	3	10	19	20	ao	0	O-PU	nykRM-19		O-CTH	nykRM-4	TRUE	compl
2014-06-21_bosWC-at-nykRM	25	3	10	20	21	ao	0	O-CTH	nykRM-4		O-CTH	nykRM-44	TRUE	compl
2014-06-21_bosWC-at-nykRM	25	3	10	21	22	ao	0	O-CTH	nykRM-44		D-D	bosWC-14	TRUE	defd
2014-06-21_bosWC-at-nykRM	26	4	10	23	24	ao	0	O-PU	bosWC-14		O-CTH	bosWC-27	TRUE	compl
2014-06-21_bosWC-at-nykRM	26	4	10	24	25	ao	0	O-CTH	bosWC-27		O-CTH	bosWC-11	TRUE	compl
2014-06-21_bosWC-at-nykRM	26	4	10	25	25	an	-1	O-CTH	bosWC-11		NA	bosWC-11	TRUE	taway
2014-06-21_bosWC-at-nykRM	27	5	10	26	27	ao	0	O-PU	nykRM-19		D-D	bosWC-27	TRUE	defd
2014-06-21_bosWC-at-nykRM	28	6	10	28	29	ao	0	O-PU	bosWC-14		O-G	bosWC-11	TRUE	compl
2014-06-21_bosWC-at-nykRM	29	1	11	2	3	ao	0	O-PU	nykRM-26		O-CTH	nykRM-47	TRUE	compl
2014-06-21_bosWC-at-nykRM	29	1	11	3	4	ao	0	O-CTH	nykRM-47		O-CTH	nykRM-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	29	1	11	4	5	ao	0	O-CTH	nykRM-1		O-CTH	nykRM-47	TRUE	compl
2014-06-21_bosWC-at-nykRM	29	1	11	5	6	ao	0	O-CTH	nykRM-47		O-CTH	nykRM-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	29	1	11	6	7	ao	0	O-CTH	nykRM-21		O-TD	nykRM-27	TRUE	drop
2014-06-21_bosWC-at-nykRM	30	2	11	8	9	ao	0	O-PU	bosWC-43		D-D	nykRM-1	TRUE	defd
2014-06-21_bosWC-at-nykRM	31	3	11	10	11	ao	0	O-PU	nykRM-47		D-D	bosWC-17	TRUE	defd
2014-06-21_bosWC-at-nykRM	32	4	11	13	14	ao	0	O-PU	bosWC-7		O-CTH	bosWC-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	32	4	11	14	15	ao	0	O-CTH	bosWC-1		O-CTH	bosWC-7	TRUE	compl
2014-06-21_bosWC-at-nykRM	32	4	11	15	16	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	32	4	11	16	17	ao	0	O-CTH	bosWC-1		O-CTH	bosWC-13	TRUE	compl
2014-06-21_bosWC-at-nykRM	32	4	11	17	18	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	32	4	11	18	19	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	32	4	11	19	20	ao	0	O-CTH	bosWC-1		O-TD	bosWC-21	TRUE	drop
2014-06-21_bosWC-at-nykRM	33	5	11	21	22	ao	0	O-PU	nykRM-47		O-CTH	nykRM-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	33	5	11	22	23	ao	0	O-CTH	nykRM-21		O-CTH	nykRM-82	TRUE	compl
2014-06-21_bosWC-at-nykRM	33	5	11	23	24	ao	0	O-CTH	nykRM-82		O-CTH	nykRM-27	TRUE	compl
2014-06-21_bosWC-at-nykRM	33	5	11	24	25	ao	0	O-CTH	nykRM-27		O-CTH	nykRM-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	33	5	11	25	26	ao	0	O-CTH	nykRM-21		O-G	nykRM-82	TRUE	compl
2014-06-21_bosWC-at-nykRM	34	1	12	2	3	ao	0	O-PU	bosWC-8		O-CTH	bosWC-13	TRUE	compl
2014-06-21_bosWC-at-nykRM	34	1	12	3	4	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-12	TRUE	compl
2014-06-21_bosWC-at-nykRM	34	1	12	4	5	ao	0	O-CTH	bosWC-12		O-CTH	bosWC-17	TRUE	compl
2014-06-21_bosWC-at-nykRM	34	1	12	5	6	ao	0	O-CTH	bosWC-17		O-CTH	bosWC-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	34	1	12	6	7	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-17	TRUE	compl
2014-06-21_bosWC-at-nykRM	34	1	12	7	8	ao	0	O-CTH	bosWC-17		O-CTH	bosWC-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	34	1	12	8	9	ao	0	O-CTH	bosWC-21		O-G	bosWC-8	TRUE	compl
2014-06-21_bosWC-at-nykRM	35	1	13	2	3	ao	0	O-PU	nykRM-6		O-CTH	nykRM-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	35	1	13	3	5	ao	1	O-CTH	nykRM-1	D-F	O-G	nykRM-44	TRUE	compl
2014-06-21_bosWC-at-nykRM	36	1	14	2	3	ao	0	O-PU	bosWC-1		O-CTH	bosWC-13	TRUE	compl
2014-06-21_bosWC-at-nykRM	36	1	14	3	4	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-17	TRUE	compl
2014-06-21_bosWC-at-nykRM	36	1	14	4	5	ao	0	O-CTH	bosWC-17		O-CTH	bosWC-13	TRUE	compl
2014-06-21_bosWC-at-nykRM	36	1	14	5	6	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	36	1	14	6	7	ao	0	O-CTH	bosWC-1		O-CTH	bosWC-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	36	1	14	7	8	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-7	TRUE	compl
2014-06-21_bosWC-at-nykRM	36	1	14	8	9	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	36	1	14	9	10	ao	0	O-CTH	bosWC-21		O-G	bosWC-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	37	1	15	2	3	ao	0	O-PU	nykRM-6		O-G	nykRM-18	TRUE	compl
2014-06-21_bosWC-at-nykRM	38	1	16	2	3	ao	0	O-PU	bosWC-13		O-CTH	bosWC-7	TRUE	compl
2014-06-21_bosWC-at-nykRM	38	1	16	3	4	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	38	1	16	4	5	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-13	TRUE	compl
2014-06-21_bosWC-at-nykRM	38	1	16	5	6	ao	0	O-CTH	bosWC-13		O-CTH	bosWC-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	38	1	16	6	7	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	38	1	16	7	8	ao	0	O-CTH	bosWC-1		D-D	nykRM-27	TRUE	defd
2014-06-21_bosWC-at-nykRM	39	2	16	9	10	ao	0	O-PU	nykRM-10		O-CTH	nykRM-15	TRUE	compl
2014-06-21_bosWC-at-nykRM	39	2	16	10	11	ao	0	O-CTH	nykRM-15		O-CTH	nykRM-47	TRUE	compl
2014-06-21_bosWC-at-nykRM	39	2	16	11	12	ao	0	O-CTH	nykRM-47		O-CTH	nykRM-81	TRUE	compl
2014-06-21_bosWC-at-nykRM	39	2	16	12	12	an	-1	O-CTH	nykRM-81		NA	nykRM-81	TRUE	taway
2014-06-21_bosWC-at-nykRM	40	3	16	13	14	ao	0	O-PU	bosWC-13		O-CTH	bosWC-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	40	3	16	14	15	ao	0	O-CTH	bosWC-21		O-CTH	bosWC-1	TRUE	compl
2014-06-21_bosWC-at-nykRM	40	3	16	15	16	ao	0	O-CTH	bosWC-1		O-CTH	bosWC-7	TRUE	compl
2014-06-21_bosWC-at-nykRM	40	3	16	16	17	ao	0	O-CTH	bosWC-7		O-CTH	bosWC-17	TRUE	compl
2014-06-21_bosWC-at-nykRM	40	3	16	17	18	ao	0	O-CTH	bosWC-17		O-CTH	bosWC-13	TRUE	compl
2014-06-21_bosWC-at-nykRM	40	3	16	18	19	ao	0	O-CTH	bosWC-13		O-TD	bosWC-77	TRUE	drop
2014-06-21_bosWC-at-nykRM	41	4	16	20	21	ao	0	O-PU	nykRM-15		O-CTH	nykRM-47	TRUE	compl
2014-06-21_bosWC-at-nykRM	41	4	16	21	22	ao	0	O-CTH	nykRM-47		O-CTH	nykRM-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	41	4	16	22	23	ao	0	O-CTH	nykRM-21		O-TD	nykRM-81	TRUE	drop
2014-06-21_bosWC-at-nykRM	42	5	16	24	25	ao	0	O-PU	bosWC-21		O-CTH	bosWC-77	TRUE	compl
2014-06-21_bosWC-at-nykRM	42	5	16	25	26	ao	0	O-CTH	bosWC-77		O-CTH	bosWC-17	TRUE	compl
2014-06-21_bosWC-at-nykRM	42	5	16	26	27	ao	0	O-CTH	bosWC-17		O-CTH	bosWC-21	TRUE	compl
2014-06-21_bosWC-at-nykRM	42	5	16	27	28	ao	0	O-CTH	bosWC-21		O-G	bosWC-3	TRUE	compl
2014-06-21_bosWC-at-nykRM	43	1	17	2	3	ao	0	O-PU	nykRM-19		O-CTH	nykRM-33	TRUE	compl
2014-06-21_bosWC-at-nykRM	43	1	17	3	4	ao	0	O-CTH	nykRM-33		O-CTH	nykRM-19	TRUE	compl
2014-06-21_bosWC-at-nykRM	43	1	17	4	5	ao	0	O-CTH	nykRM-19		O-CTH	nykRM-1	TRUE	compl
